,qmof_id,pld,density,volume,ddec_charge_i,atom_i,U
260207,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.300508,N,5.452
260255,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.300608,N,5.452
260303,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314473,N,5.452
260351,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314387,N,5.4103
260399,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314461,N,5.4102
260447,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314425,N,5.4102
260495,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314463,N,5.4103
260543,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314478,N,5.4103
260591,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.314268,N,5.4103
260639,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.31445,N,5.4103
260687,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307704,N,5.4103
260735,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307551,N,5.4349
260783,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.30764,N,5.4348
260831,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307712,N,5.4348
260879,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307641,N,5.4349
260927,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307604,N,5.4349
260975,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307647,N,5.4348
261023,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.307769,N,5.4349
261071,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.31321,N,5.4349
261119,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.313077,N,5.4738
261167,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.313228,N,5.4738
261215,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.313098,N,5.4738
261263,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.312987,N,5.4738
261311,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.313066,N,5.4738
261359,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.31319,N,5.4738
261407,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,-0.3132,N,5.4738
261455,qmof-918bad7,3.77855,1.9444099455779096,2582.0256346540987,0.099614,N,5.4738
261503,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,1.049298,Ni,10.3284
261530,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,1.049807,Ni,10.328
261557,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.51616,Ni,10.328
261584,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.497233,O,7.929
261611,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.482172,O,7.8027
261638,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.3732,O,7.6892
261665,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.516278,O,7.4317
261692,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.497044,O,7.9313
261719,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.48249,O,7.8028
261746,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.373042,O,7.6889
261773,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.516209,O,7.4326
261800,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.496881,O,7.929
261827,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.482037,O,7.8039
261854,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.373566,O,7.6892
261881,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.51583,O,7.4322
261908,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.497134,O,7.9297
261935,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.482087,O,7.8027
261962,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.373075,O,7.6894
261989,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.516025,O,7.4326
262016,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.49703,O,7.9304
262043,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.482291,O,7.8024
262070,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.373431,O,7.6891
262097,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.516269,O,7.4318
262124,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.497056,O,7.9288
262151,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.482271,O,7.804
262178,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,-0.373542,O,7.6894
262205,qmof-91b0193,4.83452,1.17599643119178,2012.455762704263,0.14364,O,7.4323
262232,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,2.370348,Zr,3.2169
262300,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,2.377678,Zr,3.2169
262368,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,2.377218,Zr,3.2509
262436,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,2.367226,Zr,3.251
262504,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,2.371361,Zr,3.2138
262572,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.624152,Zr,3.2147
262640,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.625298,O,8.0644
262708,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.623339,O,8.0642
262776,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.62342,O,8.0816
262844,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.625956,O,8.0814
262912,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.626539,O,8.0427
262980,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.62491,O,8.128
263048,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.626819,O,8.0424
263116,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.636714,O,8.1273
263184,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.622578,O,8.0607
263252,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.623265,O,8.0802
263320,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.637127,O,8.0796
263388,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.625774,O,8.0611
263456,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.626626,O,8.3206
263524,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.601066,O,8.3201
263592,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.600227,O,8.0768
263660,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.622767,O,8.0762
263728,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.615078,O,8.2585
263796,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.621997,O,8.3056
263864,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.614501,O,8.2583
263932,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.619235,O,8.3057
264000,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.613415,O,8.3072
264068,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.613368,O,8.2902
264136,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.619455,O,8.2904
264204,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.077321,O,8.3065
264272,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.078124,O,7.7984
264340,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.076061,O,7.7988
264408,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.076574,O,7.8181
264476,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.143838,O,7.8183
264544,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.143639,O,8.3665
264612,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.141329,O,8.3674
264680,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-1.141335,O,8.362
264748,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.536281,O,8.3629
264816,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.506581,O,7.4507
264884,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.540185,O,8.6934
265020,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.513635,O,7.5286
265088,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.540874,O,8.6996
265224,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.513148,O,7.5276
265292,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.541144,O,8.6999
265428,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.50599,O,7.451
265496,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.540407,O,8.6935
265632,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.511716,O,7.4957
265700,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.541719,O,8.7022
265836,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.508419,O,7.4654
265904,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.539846,O,8.6989
266040,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.508333,O,7.4663
266108,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.539464,O,8.6994
266244,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.510997,O,7.4948
266312,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.541834,O,8.7019
266448,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.502932,O,7.4314
266516,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.541635,O,8.7096
266652,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.502652,O,7.4309
266720,qmof-93f225f,4.98821,1.0114977588954202,4881.229081233866,-0.541797,O,8.7098
266856,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,2.379802,Zr,3.2532
266894,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,2.380285,Zr,3.2614
266932,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,2.37853,Zr,3.2612
266970,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,2.378228,Zr,3.2539
267008,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,2.380924,Zr,3.2574
267046,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.60197,Zr,3.2598
267084,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.607863,O,8.1877
267122,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.60295,O,8.0535
267160,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.605707,O,8.1197
267198,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.598595,O,8.0658
267236,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.609024,O,8.1642
267274,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.606852,O,8.0414
267312,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.605795,O,8.1759
267350,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.606181,O,8.0357
267388,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.595904,O,8.0534
267426,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.606386,O,8.1556
267464,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.597122,O,8.0394
267502,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.603902,O,8.1392
267540,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.605413,O,8.121
267578,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.601876,O,8.0661
267616,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.608248,O,8.1874
267654,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.607149,O,8.054
267692,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.605732,O,8.174
267730,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.597958,O,8.0376
267768,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.608845,O,8.163
267806,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.606886,O,8.0415
267844,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.597969,O,8.0383
267882,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.605756,O,8.1471
267920,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-0.595827,O,8.0522
267958,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.07111,O,8.155
267996,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.07513,O,7.7223
268034,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.075627,O,7.7087
268072,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.075108,O,7.726
268110,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.155605,O,7.7263
268148,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.151666,O,8.2557
268186,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.152121,O,8.2698
268224,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,-1.151958,O,8.2644
268262,qmof-940f796,3.31953,1.547325001986576,2302.900186591684,0.418134,O,8.2645
269145,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,2.376177,Zr,3.2417
269191,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,2.380059,Zr,3.2415
269237,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,2.379442,Zr,3.2474
269283,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,2.377922,Zr,3.2475
269329,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,2.382608,Zr,3.2555
269375,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618093,Zr,3.2551
269421,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618034,O,8.0962
269467,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618533,O,8.0968
269513,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618717,O,8.1107
269559,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.58451,O,8.1117
269605,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.610944,O,8.1571
269651,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.583972,O,8.0737
269697,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.610145,O,8.1563
269743,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.614502,O,8.0741
269789,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.612284,O,8.0864
269835,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.612685,O,8.0882
269881,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.616294,O,8.0489
269927,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.621751,O,8.0872
269973,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.621399,O,7.9525
270019,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.615473,O,7.9521
270065,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.614557,O,7.941
270111,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.600263,O,7.9405
270157,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618936,O,8.2403
270203,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.599729,O,7.9416
270249,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.618906,O,8.24
270295,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.613486,O,7.9504
270341,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.614151,O,7.9749
270387,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.613465,O,7.9766
270433,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.613513,O,7.9776
270479,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.067914,O,7.9749
270525,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.068267,O,7.7523
270571,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.069847,O,7.7154
270617,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.071201,O,7.7374
270663,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.147404,O,7.7373
270709,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.146627,O,8.2642
270755,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.151675,O,8.2641
270801,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-1.151419,O,8.3026
270847,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.313095,O,8.2963
270893,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.301146,O,8.4534
270939,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.2813,O,8.5675
270985,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.300592,O,8.5145
271031,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.31373,O,8.5413
271077,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.3017,O,8.4548
271123,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.281994,O,8.569
271169,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,-0.300248,O,8.513
271215,qmof-951ed7a,3.89787,1.31917412439703,3208.773783089225,0.423612,O,8.5394
271261,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,2.374778,Zr,3.244
271299,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,2.379072,Zr,3.2397
271337,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,2.375764,Zr,3.248
271375,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,2.379857,Zr,3.2524
271413,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,2.37807,Zr,3.2486
271451,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.616527,Zr,3.2499
271489,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.613141,O,8.1384
271527,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.613885,O,8.1134
271565,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.614905,O,8.1193
271603,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.619771,O,8.1382
271641,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.616927,O,8.0709
271679,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.625859,O,8.1556
271717,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.611497,O,8.0934
271755,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.614271,O,8.1238
271793,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.61681,O,8.1299
271831,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.613905,O,8.1306
271869,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.615127,O,8.1282
271907,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.617477,O,8.1304
271945,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.613291,O,7.9804
271983,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.616954,O,8.102
272021,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.620671,O,8.104
272059,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.624665,O,7.9855
272097,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.619425,O,8.0904
272135,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.621413,O,7.9666
272173,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.61337,O,8.0936
272211,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.612928,O,8.0942
272249,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.611098,O,8.0982
272287,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.616911,O,8.1002
272325,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-0.617077,O,7.9764
272363,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.071744,O,7.9812
272401,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.068464,O,7.7115
272439,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.068822,O,7.7144
272477,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.069246,O,7.7011
272515,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.147529,O,7.7065
272553,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.149282,O,8.2738
272591,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.147888,O,8.2697
272629,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,-1.14743,O,8.2579
272667,qmof-95355e3,4.46851,1.15472727584148,3202.425846872242,0.425422,O,8.2614
272705,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,2.120674,Hf,2.6217
272743,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,2.138061,Hf,2.6351
272781,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,2.131004,Hf,2.6641
272819,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,2.121154,Hf,2.6514
272857,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,2.127528,Hf,2.8378
272895,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,-0.585636,Hf,2.8364
272933,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,-0.569327,O,7.8184
272971,qmof-976b7ca,10.71299,1.2101100397083064,3007.3730300327297,-0.624494,O,7.8257
